purpose,i,j,model_requested,circuit_index,depth_transpiled,size_transpiled,ops_transpiled
test_kernel,92,9,qksvc,1084,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,0,qksvc,1085,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,1,qksvc,1086,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,93,2,qksvc,1087,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,3,qksvc,1088,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,93,4,qksvc,1089,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,5,qksvc,1090,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,6,qksvc,1091,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,7,qksvc,1092,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,8,qksvc,1093,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,93,9,qksvc,1094,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,94,0,qksvc,1095,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,1,qksvc,1096,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,2,qksvc,1097,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,3,qksvc,1098,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,4,qksvc,1099,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,5,qksvc,1100,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,6,qksvc,1101,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,7,qksvc,1102,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,8,qksvc,1103,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,94,9,qksvc,1104,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,95,0,qksvc,1105,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,95,1,qksvc,1106,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,95,2,qksvc,1107,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,95,3,qksvc,1108,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,95,4,qksvc,1109,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,95,5,qksvc,1110,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,95,6,qksvc,1111,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,95,7,qksvc,1112,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,95,8,qksvc,1113,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,95,9,qksvc,1114,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,96,0,qksvc,1115,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,1,qksvc,1116,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,2,qksvc,1117,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,3,qksvc,1118,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,4,qksvc,1119,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,5,qksvc,1120,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,6,qksvc,1121,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,7,qksvc,1122,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,8,qksvc,1123,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,96,9,qksvc,1124,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,97,0,qksvc,1125,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,97,1,qksvc,1126,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,97,2,qksvc,1127,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,97,3,qksvc,1128,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,97,4,qksvc,1129,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,97,5,qksvc,1130,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,97,6,qksvc,1131,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,97,7,qksvc,1132,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,97,8,qksvc,1133,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,97,9,qksvc,1134,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,98,0,qksvc,1135,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,1,qksvc,1136,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,2,qksvc,1137,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,3,qksvc,1138,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,4,qksvc,1139,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,5,qksvc,1140,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,6,qksvc,1141,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,7,qksvc,1142,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,8,qksvc,1143,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,98,9,qksvc,1144,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,99,0,qksvc,1145,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,99,1,qksvc,1146,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,99,2,qksvc,1147,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,99,3,qksvc,1148,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,99,4,qksvc,1149,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,99,5,qksvc,1150,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,99,6,qksvc,1151,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,99,7,qksvc,1152,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,99,8,qksvc,1153,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,99,9,qksvc,1154,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,0,qksvc,1155,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,1,qksvc,1156,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,100,2,qksvc,1157,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,3,qksvc,1158,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,100,4,qksvc,1159,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,5,qksvc,1160,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,6,qksvc,1161,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,7,qksvc,1162,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,8,qksvc,1163,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,100,9,qksvc,1164,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,0,qksvc,1165,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,1,qksvc,1166,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,101,2,qksvc,1167,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,3,qksvc,1168,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,101,4,qksvc,1169,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,5,qksvc,1170,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,6,qksvc,1171,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,7,qksvc,1172,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,8,qksvc,1173,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,101,9,qksvc,1174,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,0,qksvc,1175,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,1,qksvc,1176,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,102,2,qksvc,1177,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,3,qksvc,1178,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,102,4,qksvc,1179,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,5,qksvc,1180,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,6,qksvc,1181,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,7,qksvc,1182,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,8,qksvc,1183,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,102,9,qksvc,1184,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,0,qksvc,1185,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,1,qksvc,1186,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,103,2,qksvc,1187,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,3,qksvc,1188,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,103,4,qksvc,1189,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,5,qksvc,1190,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,6,qksvc,1191,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,7,qksvc,1192,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,8,qksvc,1193,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,103,9,qksvc,1194,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,0,qksvc,1195,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,1,qksvc,1196,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,104,2,qksvc,1197,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,3,qksvc,1198,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,104,4,qksvc,1199,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,5,qksvc,1200,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,6,qksvc,1201,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,7,qksvc,1202,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,8,qksvc,1203,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,104,9,qksvc,1204,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,0,qksvc,1205,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,1,qksvc,1206,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,105,2,qksvc,1207,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,3,qksvc,1208,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,105,4,qksvc,1209,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,5,qksvc,1210,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,6,qksvc,1211,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,7,qksvc,1212,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,8,qksvc,1213,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,105,9,qksvc,1214,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,0,qksvc,1215,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,1,qksvc,1216,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,106,2,qksvc,1217,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,3,qksvc,1218,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,106,4,qksvc,1219,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,5,qksvc,1220,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,6,qksvc,1221,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,7,qksvc,1222,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,8,qksvc,1223,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,106,9,qksvc,1224,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,0,qksvc,1225,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,1,qksvc,1226,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,107,2,qksvc,1227,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,3,qksvc,1228,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,107,4,qksvc,1229,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,5,qksvc,1230,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,6,qksvc,1231,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,7,qksvc,1232,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,8,qksvc,1233,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,107,9,qksvc,1234,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,108,0,qksvc,1235,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,1,qksvc,1236,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,2,qksvc,1237,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,3,qksvc,1238,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,4,qksvc,1239,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,5,qksvc,1240,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,6,qksvc,1241,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,7,qksvc,1242,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,8,qksvc,1243,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,108,9,qksvc,1244,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,109,0,qksvc,1245,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,109,1,qksvc,1246,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,109,2,qksvc,1247,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,109,3,qksvc,1248,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,109,4,qksvc,1249,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,109,5,qksvc,1250,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,109,6,qksvc,1251,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,109,7,qksvc,1252,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,109,8,qksvc,1253,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,109,9,qksvc,1254,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,110,0,qksvc,1255,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,110,1,qksvc,1256,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,110,2,qksvc,1257,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
